repo,pr_number,status,created_at,closed_at,merged_at,tempo_analise_horas,review_count,num_files,additions,deletions,descricao_chars,num_comments,num_participants
EbookFoundation/free-programming-books,10865,closed,2023-10-28T14:20:05Z,2023-10-28T15:50:54Z,,1.51,1,1,1,0,878,0,0
EbookFoundation/free-programming-books,10861,merged,2023-10-28T12:24:53Z,2023-10-29T18:57:30Z,2023-10-29T18:57:30Z,30.54,3,1,2,3,189,3,2
EbookFoundation/free-programming-books,10859,merged,2023-10-28T12:20:30Z,2023-11-22T00:26:03Z,2023-11-22T00:26:03Z,588.09,2,1,2,0,904,2,1
EbookFoundation/free-programming-books,10858,merged,2023-10-28T12:15:44Z,2023-10-29T14:28:57Z,2023-10-29T14:28:57Z,26.22,2,1,1,0,1016,5,2
EbookFoundation/free-programming-books,10857,merged,2023-10-28T11:03:39Z,2023-10-29T17:45:56Z,2023-10-29T17:45:56Z,30.7,1,1,6,0,863,2,2
EbookFoundation/free-programming-books,10848,merged,2023-10-28T07:09:23Z,2023-10-28T23:40:21Z,2023-10-28T23:40:21Z,16.52,3,1,1,0,896,2,2
EbookFoundation/free-programming-books,10843,closed,2023-10-27T20:13:52Z,2023-11-01T15:22:03Z,,115.14,5,1,1,0,934,4,2
EbookFoundation/free-programming-books,10842,merged,2023-10-27T20:12:37Z,2023-11-21T13:07:45Z,2023-11-21T13:07:45Z,592.92,2,1,1,0,1024,2,1
EbookFoundation/free-programming-books,10841,merged,2023-10-27T17:04:45Z,2023-10-28T03:46:29Z,2023-10-28T03:46:29Z,10.7,2,1,1,0,918,0,0
EbookFoundation/free-programming-books,10839,closed,2023-10-27T13:56:16Z,2023-10-30T03:26:39Z,,61.51,5,1,6,0,989,5,2
EbookFoundation/free-programming-books,10838,merged,2023-10-27T13:37:07Z,2023-10-28T02:59:52Z,2023-10-28T02:59:52Z,13.38,5,1,1,0,1069,3,2
EbookFoundation/free-programming-books,10836,merged,2023-10-27T13:18:24Z,2023-10-29T00:25:45Z,2023-10-29T00:25:45Z,35.12,3,1,8,0,1361,2,1
EbookFoundation/free-programming-books,10834,merged,2023-10-27T12:23:38Z,2023-11-21T13:05:50Z,2023-11-21T13:05:50Z,600.7,3,1,2,2,860,0,0
EbookFoundation/free-programming-books,10831,merged,2023-10-27T07:23:17Z,2023-10-28T02:24:08Z,2023-10-28T02:24:08Z,19.01,2,1,1,0,911,2,2
EbookFoundation/free-programming-books,10829,merged,2023-10-27T05:03:46Z,2023-10-29T18:00:56Z,2023-10-29T18:00:56Z,60.95,2,3,10,1,921,0,0
EbookFoundation/free-programming-books,10821,merged,2023-10-26T20:50:12Z,2023-10-29T00:05:04Z,2023-10-29T00:05:04Z,51.25,3,1,8,3,2216,1,1
EbookFoundation/free-programming-books,10819,closed,2023-10-26T19:49:23Z,2023-11-21T12:56:51Z,,617.12,1,1,1,0,848,4,3
EbookFoundation/free-programming-books,10812,merged,2023-10-26T13:06:11Z,2023-10-29T00:57:48Z,2023-10-29T00:57:48Z,59.86,1,1,2,1,1042,3,2
EbookFoundation/free-programming-books,10811,merged,2023-10-26T12:40:34Z,2023-10-30T22:34:50Z,2023-10-30T22:34:50Z,105.9,4,3,2,9,955,20,5
EbookFoundation/free-programming-books,10809,closed,2023-10-26T09:50:22Z,2023-10-28T03:19:05Z,,41.48,4,1,1,0,1541,1,1
EbookFoundation/free-programming-books,10808,merged,2023-10-26T09:21:17Z,2023-10-29T00:13:51Z,2023-10-29T00:13:51Z,62.88,3,1,1,0,921,2,2
EbookFoundation/free-programming-books,10807,closed,2023-10-26T09:14:57Z,2023-10-28T02:45:20Z,,41.51,1,1,1,0,946,1,1
EbookFoundation/free-programming-books,10806,merged,2023-10-26T08:51:03Z,2023-10-27T01:57:10Z,2023-10-27T01:57:09Z,17.1,1,1,1,0,1079,1,1
EbookFoundation/free-programming-books,10805,closed,2023-10-26T04:59:05Z,2023-10-27T04:00:51Z,,23.03,2,0,0,0,1551,1,1
EbookFoundation/free-programming-books,10804,closed,2023-10-26T04:58:50Z,2023-10-28T03:42:17Z,,46.72,2,0,0,0,1061,3,3
EbookFoundation/free-programming-books,10799,closed,2023-10-25T22:37:31Z,2023-11-22T00:16:22Z,,649.65,3,1,1,1,975,4,2
EbookFoundation/free-programming-books,10788,merged,2023-10-25T16:37:50Z,2023-10-27T02:23:07Z,2023-10-27T02:23:07Z,33.75,2,1,1,0,1228,1,1
EbookFoundation/free-programming-books,10787,closed,2023-10-25T16:31:48Z,2023-10-27T02:21:22Z,,33.83,2,1,5,0,860,2,2
EbookFoundation/free-programming-books,10783,closed,2023-10-25T15:54:27Z,2023-11-21T12:54:39Z,,645.0,3,2,17,0,888,4,3
EbookFoundation/free-programming-books,10781,closed,2023-10-25T15:18:50Z,2023-10-27T16:42:43Z,,49.4,1,1,1,0,984,3,2
EbookFoundation/free-programming-books,10779,merged,2023-10-25T14:58:21Z,2023-10-27T01:53:00Z,2023-10-27T01:53:00Z,34.91,2,1,1,0,920,3,2
EbookFoundation/free-programming-books,10775,merged,2023-10-25T14:31:42Z,2023-10-29T17:44:42Z,2023-10-29T17:44:42Z,99.22,11,1,9,0,930,10,2
EbookFoundation/free-programming-books,10766,merged,2023-10-25T09:58:13Z,2023-11-21T12:39:14Z,2023-11-21T12:39:14Z,650.68,1,1,8,0,1092,4,3
EbookFoundation/free-programming-books,10765,merged,2023-10-25T09:49:15Z,2023-11-22T00:17:08Z,2023-11-22T00:17:08Z,662.46,20,2,8,1,860,12,1
EbookFoundation/free-programming-books,10761,merged,2023-10-25T07:39:26Z,2023-11-02T02:09:50Z,2023-11-02T02:09:50Z,186.51,1,1,2,2,907,1,1
EbookFoundation/free-programming-books,10760,closed,2023-10-25T05:59:00Z,2023-11-17T17:48:18Z,,563.82,2,1,1,0,86,2,2
EbookFoundation/free-programming-books,10759,merged,2023-10-25T01:55:37Z,2023-10-25T18:33:25Z,2023-10-25T18:33:25Z,16.63,1,1,1,0,902,1,1
EbookFoundation/free-programming-books,10757,merged,2023-10-24T23:40:09Z,2023-11-17T17:59:20Z,2023-11-17T17:59:20Z,570.32,7,1,36,0,1460,2,2
EbookFoundation/free-programming-books,10754,closed,2023-10-24T22:22:27Z,2023-10-29T00:55:55Z,,98.56,2,1,2,1,1219,3,2
EbookFoundation/free-programming-books,10753,merged,2023-10-24T21:51:54Z,2023-10-28T23:57:43Z,2023-10-28T23:57:43Z,98.1,4,2,4,1,883,3,3
EbookFoundation/free-programming-books,10752,closed,2023-10-24T21:35:09Z,2023-11-13T19:55:49Z,,478.34,3,1,3,0,906,2,2
EbookFoundation/free-programming-books,10749,merged,2023-10-24T20:27:01Z,2023-10-29T00:08:45Z,2023-10-29T00:08:45Z,99.7,7,1,34,4,1031,2,2
EbookFoundation/free-programming-books,10744,merged,2023-10-24T16:44:02Z,2023-10-26T16:58:52Z,2023-10-26T16:58:52Z,48.25,2,1,13,1,896,2,2
EbookFoundation/free-programming-books,10743,merged,2023-10-24T16:39:09Z,2023-10-28T02:22:25Z,2023-10-28T02:22:25Z,81.72,4,1,1,0,1119,6,3
EbookFoundation/free-programming-books,10738,merged,2023-10-24T15:06:05Z,2023-11-17T17:36:15Z,2023-11-17T17:36:15Z,578.5,5,1,1,0,871,2,1
EbookFoundation/free-programming-books,10735,merged,2023-10-24T14:36:08Z,2023-10-29T00:15:39Z,2023-10-29T00:15:39Z,105.66,8,1,18,2,888,4,3
EbookFoundation/free-programming-books,10734,merged,2023-10-24T14:28:40Z,2023-10-26T02:45:13Z,2023-10-26T02:45:13Z,36.28,1,1,6,0,853,0,0
EbookFoundation/free-programming-books,10729,merged,2023-10-24T12:23:08Z,2023-10-24T17:44:16Z,2023-10-24T17:44:16Z,5.35,1,1,1,0,896,1,1
EbookFoundation/free-programming-books,10727,merged,2023-10-24T10:26:11Z,2023-10-25T18:46:52Z,2023-10-25T18:46:52Z,32.34,3,1,1,0,1143,0,0
EbookFoundation/free-programming-books,10721,merged,2023-10-24T06:56:33Z,2023-11-17T18:04:46Z,2023-11-17T18:04:46Z,587.14,1,1,1,0,912,1,1
EbookFoundation/free-programming-books,10719,merged,2023-10-24T06:46:18Z,2023-10-25T03:05:46Z,2023-10-25T03:05:46Z,20.32,2,2,11,0,1080,2,2
EbookFoundation/free-programming-books,10718,merged,2023-10-24T06:31:31Z,2023-10-26T02:35:20Z,2023-10-26T02:35:20Z,44.06,1,1,1,0,871,2,1
EbookFoundation/free-programming-books,10717,merged,2023-10-24T06:08:36Z,2023-11-17T18:37:24Z,2023-11-17T18:37:24Z,588.48,1,1,1,0,860,7,3
EbookFoundation/free-programming-books,10716,closed,2023-10-24T05:48:03Z,2023-10-24T16:03:38Z,,10.26,2,2,2,0,656,1,1
EbookFoundation/free-programming-books,10715,merged,2023-10-24T05:43:51Z,2023-10-25T03:02:17Z,2023-10-25T03:02:17Z,21.31,2,1,14,14,1611,2,1
EbookFoundation/free-programming-books,10712,merged,2023-10-24T04:21:42Z,2023-10-25T18:54:03Z,2023-10-25T18:54:03Z,38.54,1,1,21,12,1037,4,3
EbookFoundation/free-programming-books,10711,merged,2023-10-24T04:18:57Z,2023-11-17T17:48:46Z,2023-11-17T17:48:46Z,589.5,1,1,1,0,860,1,1
EbookFoundation/free-programming-books,10706,closed,2023-10-24T03:08:15Z,2023-11-21T12:53:12Z,,681.75,6,1,3,1,860,14,4
EbookFoundation/free-programming-books,10700,closed,2023-10-23T19:20:41Z,2023-10-26T13:59:31Z,,66.65,13,1,15,13,1675,9,6
EbookFoundation/free-programming-books,10696,closed,2023-10-23T19:02:29Z,2023-11-17T17:12:44Z,,598.17,4,1,1,0,1099,8,2
EbookFoundation/free-programming-books,10695,closed,2023-10-23T18:57:29Z,2023-11-17T17:00:34Z,,598.05,1,1,4,3,1226,5,2
EbookFoundation/free-programming-books,10694,merged,2023-10-23T18:16:15Z,2023-10-24T18:44:58Z,2023-10-24T18:44:58Z,24.48,1,1,1,0,875,5,3
EbookFoundation/free-programming-books,10691,merged,2023-10-23T15:11:07Z,2023-10-25T02:03:54Z,2023-10-25T02:03:54Z,34.88,2,1,4,0,944,1,1
EbookFoundation/free-programming-books,10690,closed,2023-10-23T15:04:57Z,2023-10-24T13:26:14Z,,22.35,1,1,3,1,881,1,1
EbookFoundation/free-programming-books,10689,closed,2023-10-23T14:53:53Z,2023-10-23T18:49:40Z,,3.93,1,1,1,0,875,0,0
EbookFoundation/free-programming-books,10686,closed,2023-10-23T14:21:52Z,2023-11-17T15:45:48Z,,601.4,2,1,2,0,1085,4,4
EbookFoundation/free-programming-books,10685,closed,2023-10-23T14:20:29Z,2023-10-24T02:26:38Z,,12.1,1,1,1,0,913,0,0
EbookFoundation/free-programming-books,10679,merged,2023-10-23T09:45:50Z,2023-10-26T13:54:16Z,2023-10-26T13:54:15Z,76.14,1,1,1,0,860,3,3
EbookFoundation/free-programming-books,10677,merged,2023-10-23T09:05:38Z,2023-10-25T03:14:55Z,2023-10-25T03:14:55Z,42.15,3,1,1,0,860,3,2
EbookFoundation/free-programming-books,10675,merged,2023-10-23T08:00:46Z,2023-10-26T17:09:59Z,2023-10-26T17:09:59Z,81.15,2,1,1,0,1184,0,0
EbookFoundation/free-programming-books,10673,closed,2023-10-23T06:59:06Z,2023-10-24T02:07:46Z,,19.14,1,1,1,0,815,0,0
EbookFoundation/free-programming-books,10671,closed,2023-10-23T04:32:10Z,2023-10-23T10:47:08Z,,6.25,1,2,9,0,1166,0,0
EbookFoundation/free-programming-books,10664,merged,2023-10-23T02:08:55Z,2023-10-24T02:50:59Z,2023-10-24T02:50:59Z,24.7,2,1,1,0,991,1,1
EbookFoundation/free-programming-books,10661,merged,2023-10-22T19:56:31Z,2023-10-24T02:34:52Z,2023-10-24T02:34:52Z,30.64,1,1,1,0,995,0,0
EbookFoundation/free-programming-books,10660,merged,2023-10-22T19:39:34Z,2023-11-17T15:48:38Z,2023-11-17T15:48:38Z,620.15,2,1,1,0,976,1,1
EbookFoundation/free-programming-books,10659,closed,2023-10-22T18:34:20Z,2023-10-24T01:44:02Z,,31.16,1,1,1,1,860,0,0
EbookFoundation/free-programming-books,10658,merged,2023-10-22T18:22:42Z,2023-11-22T00:08:38Z,2023-11-22T00:08:38Z,725.77,1,1,1,0,1272,2,1
EbookFoundation/free-programming-books,10656,merged,2023-10-22T14:38:56Z,2023-10-23T19:13:53Z,2023-10-23T19:13:53Z,28.58,1,1,1,0,1260,0,0
EbookFoundation/free-programming-books,10653,closed,2023-10-22T13:17:21Z,2023-10-24T16:07:20Z,,50.83,1,1,3,0,1033,0,0
EbookFoundation/free-programming-books,10649,closed,2023-10-22T12:08:20Z,2023-11-17T15:37:52Z,,627.49,1,1,1,0,872,4,2
EbookFoundation/free-programming-books,10647,merged,2023-10-22T10:37:07Z,2023-10-23T02:04:36Z,2023-10-23T02:04:36Z,15.46,2,1,1,0,1582,1,1
EbookFoundation/free-programming-books,10646,merged,2023-10-22T10:07:14Z,2023-10-25T01:04:40Z,2023-10-25T01:04:40Z,62.96,4,1,3,0,992,0,0
EbookFoundation/free-programming-books,10645,merged,2023-10-22T07:08:57Z,2023-10-24T17:42:07Z,2023-10-24T17:42:07Z,58.55,1,1,1,0,976,3,1
EbookFoundation/free-programming-books,10643,merged,2023-10-22T06:53:19Z,2023-10-23T19:21:41Z,2023-10-23T19:21:41Z,36.47,1,1,7,0,1176,2,1
EbookFoundation/free-programming-books,10642,closed,2023-10-22T06:27:58Z,2023-10-24T11:09:49Z,,52.7,1,1,3,1,907,1,1
EbookFoundation/free-programming-books,10639,merged,2023-10-22T04:50:37Z,2023-10-23T02:03:52Z,2023-10-23T02:03:52Z,21.22,1,1,1,0,933,2,1
EbookFoundation/free-programming-books,10638,merged,2023-10-22T04:34:42Z,2023-10-23T02:03:23Z,2023-10-23T02:03:23Z,21.48,2,1,2,0,1064,2,1
EbookFoundation/free-programming-books,10637,closed,2023-10-22T04:33:19Z,2023-11-21T23:15:59Z,,738.71,2,1,2,0,1080,3,3
EbookFoundation/free-programming-books,10636,merged,2023-10-22T03:26:22Z,2023-10-23T19:44:42Z,2023-10-23T19:44:42Z,40.31,1,1,1,0,916,0,0
EbookFoundation/free-programming-books,10635,closed,2023-10-22T03:22:07Z,2023-11-17T15:31:00Z,,636.15,5,1,1,1,1232,4,2
EbookFoundation/free-programming-books,10630,merged,2023-10-22T02:50:52Z,2023-10-23T18:34:37Z,2023-10-23T18:34:37Z,39.73,1,1,1,0,944,1,1
EbookFoundation/free-programming-books,10628,closed,2023-10-22T02:28:58Z,2023-11-17T13:54:11Z,,635.42,1,1,1,0,1260,2,1
EbookFoundation/free-programming-books,10618,merged,2023-10-21T22:16:36Z,2023-10-25T00:57:22Z,2023-10-25T00:57:22Z,74.68,7,2,73,5,2361,6,3
EbookFoundation/free-programming-books,10617,merged,2023-10-21T20:53:46Z,2023-11-17T13:54:22Z,2023-11-17T13:54:22Z,641.01,3,1,1,0,868,0,0
EbookFoundation/free-programming-books,10616,merged,2023-10-21T19:39:48Z,2023-10-24T01:49:48Z,2023-10-24T01:49:47Z,54.17,3,1,1,0,992,11,3
EbookFoundation/free-programming-books,10612,merged,2023-10-21T18:59:51Z,2023-10-24T18:48:41Z,2023-10-24T18:48:41Z,71.81,2,1,3,0,892,0,0
EbookFoundation/free-programming-books,10611,merged,2023-10-21T18:58:50Z,2023-11-17T13:48:13Z,2023-11-17T13:48:13Z,642.82,1,1,1,0,911,3,3
EbookFoundation/free-programming-books,10610,closed,2023-10-21T18:55:24Z,2023-10-23T19:05:56Z,,48.18,1,1,1,0,1244,1,1
EbookFoundation/free-programming-books,10603,merged,2023-10-21T15:44:57Z,2023-10-29T00:39:45Z,2023-10-29T00:39:45Z,176.91,3,1,1,0,955,2,1
EbookFoundation/free-programming-books,10599,closed,2023-10-21T13:44:24Z,2023-10-21T17:29:07Z,,3.75,2,1,0,1662,1175,1,1
EbookFoundation/free-programming-books,10585,merged,2023-10-21T08:03:15Z,2023-10-24T02:20:26Z,2023-10-24T02:20:26Z,66.29,3,1,3,0,1309,5,2
EbookFoundation/free-programming-books,10579,merged,2023-10-21T05:20:43Z,2023-10-24T01:52:32Z,2023-10-24T01:52:32Z,68.53,2,1,2,0,971,6,2
EbookFoundation/free-programming-books,10576,merged,2023-10-21T05:02:34Z,2023-10-24T04:15:43Z,2023-10-24T04:15:43Z,71.22,2,1,1,0,978,1,1
EbookFoundation/free-programming-books,10575,merged,2023-10-21T03:25:42Z,2023-10-24T18:17:12Z,2023-10-24T18:17:12Z,86.86,11,1,4,0,1359,4,3
EbookFoundation/free-programming-books,10572,merged,2023-10-20T23:06:18Z,2023-11-17T13:37:33Z,2023-11-17T13:37:33Z,662.52,1,1,13,13,77,0,0
EbookFoundation/free-programming-books,10560,merged,2023-10-20T15:12:00Z,2023-11-22T00:09:15Z,2023-11-22T00:09:15Z,776.95,3,2,6,1,1084,4,1
EbookFoundation/free-programming-books,10550,merged,2023-10-20T11:44:00Z,2023-10-21T13:28:52Z,2023-10-21T13:28:52Z,25.75,1,1,1,0,886,3,2
EbookFoundation/free-programming-books,10549,merged,2023-10-20T11:26:46Z,2023-10-21T14:34:41Z,2023-10-21T14:34:41Z,27.13,4,1,1,0,1050,5,3
EbookFoundation/free-programming-books,10548,merged,2023-10-20T11:11:26Z,2023-10-21T12:49:04Z,2023-10-21T12:49:04Z,25.63,1,1,3,0,965,9,3
EbookFoundation/free-programming-books,10547,merged,2023-10-20T11:00:40Z,2023-10-23T19:17:08Z,2023-10-23T19:17:08Z,80.27,1,1,1,0,1009,10,4
EbookFoundation/free-programming-books,10546,closed,2023-10-20T10:47:47Z,2023-10-21T03:45:54Z,,16.97,3,1,2,0,1491,1,1
EbookFoundation/free-programming-books,10540,merged,2023-10-20T08:20:52Z,2023-10-23T02:12:39Z,2023-10-23T02:12:39Z,65.86,2,1,1,0,969,0,0
EbookFoundation/free-programming-books,10539,merged,2023-10-20T07:40:13Z,2023-10-21T12:50:40Z,2023-10-21T12:50:40Z,29.17,1,1,1,0,1008,3,1
EbookFoundation/free-programming-books,10536,closed,2023-10-20T05:05:28Z,2023-10-21T01:57:17Z,,20.86,1,2,2,0,966,0,0
EbookFoundation/free-programming-books,10534,merged,2023-10-20T04:48:09Z,2023-11-17T13:43:23Z,2023-11-17T13:43:23Z,680.92,2,1,1,0,1023,3,2
EbookFoundation/free-programming-books,10533,closed,2023-10-20T04:42:54Z,2023-10-21T01:45:15Z,,21.04,1,2,2,0,999,0,0
EbookFoundation/free-programming-books,10532,closed,2023-10-20T04:39:33Z,2023-10-21T01:45:31Z,,21.1,2,2,2,0,1004,0,0
EbookFoundation/free-programming-books,10531,closed,2023-10-20T04:32:59Z,2023-10-21T01:54:06Z,,21.35,2,2,2,0,998,2,2
EbookFoundation/free-programming-books,10523,merged,2023-10-19T20:05:29Z,2023-10-21T13:50:45Z,2023-10-21T13:50:45Z,41.75,3,1,2,1,978,2,2
EbookFoundation/free-programming-books,10518,merged,2023-10-19T18:12:52Z,2023-10-21T12:54:29Z,2023-10-21T12:54:29Z,42.69,3,1,1,1,982,1,1
EbookFoundation/free-programming-books,10515,merged,2023-10-19T18:06:37Z,2023-11-21T23:04:48Z,2023-11-21T23:04:48Z,796.97,3,1,1,0,944,5,4
EbookFoundation/free-programming-books,10513,merged,2023-10-19T17:57:41Z,2023-10-21T13:32:58Z,2023-10-21T13:32:58Z,43.59,2,1,1,0,974,0,0
EbookFoundation/free-programming-books,10512,merged,2023-10-19T17:48:16Z,2023-10-21T04:48:11Z,2023-10-21T04:48:11Z,35.0,1,1,2,0,1141,3,3
EbookFoundation/free-programming-books,10509,merged,2023-10-19T17:27:48Z,2023-10-21T04:42:46Z,2023-10-21T04:42:46Z,35.25,2,1,1,0,1345,1,1
EbookFoundation/free-programming-books,10502,merged,2023-10-19T15:21:54Z,2023-10-20T00:38:46Z,2023-10-20T00:38:46Z,9.28,2,1,1,0,1035,7,3
EbookFoundation/free-programming-books,10499,merged,2023-10-19T14:49:18Z,2023-10-19T22:29:28Z,2023-10-19T22:29:28Z,7.67,1,1,1,0,863,3,3
EbookFoundation/free-programming-books,10496,closed,2023-10-19T14:28:28Z,2023-10-20T11:51:18Z,,21.38,4,1,2,1,881,2,1
EbookFoundation/free-programming-books,10494,merged,2023-10-19T11:42:59Z,2023-11-21T22:40:22Z,2023-11-21T22:40:22Z,802.96,2,1,1,0,821,0,0
EbookFoundation/free-programming-books,10487,merged,2023-10-18T23:13:29Z,2023-10-19T16:36:22Z,2023-10-19T16:36:22Z,17.38,1,1,1,0,1065,2,1
EbookFoundation/free-programming-books,10484,merged,2023-10-18T18:50:30Z,2023-10-23T02:11:46Z,2023-10-23T02:11:46Z,103.35,1,1,1,0,946,3,2
EbookFoundation/free-programming-books,10479,closed,2023-10-18T17:18:25Z,2023-10-20T13:17:15Z,,43.98,2,1,0,536,1006,4,2
EbookFoundation/free-programming-books,10478,merged,2023-10-18T16:56:21Z,2023-10-21T02:49:02Z,2023-10-21T02:49:02Z,57.88,3,1,3,4,847,6,2
EbookFoundation/free-programming-books,10473,merged,2023-10-18T13:55:41Z,2023-11-17T13:21:20Z,2023-11-17T13:21:20Z,719.43,2,1,1,0,860,0,0
EbookFoundation/free-programming-books,10471,merged,2023-10-18T11:43:43Z,2023-10-20T00:10:47Z,2023-10-20T00:10:47Z,36.45,4,1,1,0,1001,1,1
EbookFoundation/free-programming-books,10465,merged,2023-10-18T08:05:39Z,2023-11-17T13:17:11Z,2023-11-17T13:17:11Z,725.19,3,1,9,1,1086,7,3
EbookFoundation/free-programming-books,10464,merged,2023-10-18T07:59:55Z,2023-10-19T14:31:31Z,2023-10-19T14:31:31Z,30.53,2,1,1,0,1129,0,0
EbookFoundation/free-programming-books,10463,closed,2023-10-18T07:55:31Z,2023-10-19T16:07:03Z,,32.19,5,1,13,0,1056,4,3
EbookFoundation/free-programming-books,10455,merged,2023-10-18T02:32:33Z,2023-10-19T14:48:45Z,2023-10-19T14:48:45Z,36.27,2,1,1,0,779,2,1
EbookFoundation/free-programming-books,10454,merged,2023-10-18T00:40:38Z,2023-10-19T14:16:44Z,2023-10-19T14:16:44Z,37.6,1,1,1,0,903,1,1
EbookFoundation/free-programming-books,10453,closed,2023-10-17T23:59:07Z,2023-10-20T00:22:27Z,,48.39,1,1,1,0,1071,4,2
EbookFoundation/free-programming-books,10451,closed,2023-10-17T18:47:36Z,2023-10-21T01:24:01Z,,78.61,2,1,6,0,1120,2,1
EbookFoundation/free-programming-books,10446,merged,2023-10-17T17:31:48Z,2023-11-15T16:29:21Z,2023-11-15T16:29:21Z,694.96,12,6,7,1,860,5,2
EbookFoundation/free-programming-books,10445,closed,2023-10-17T17:22:56Z,2023-10-19T14:30:29Z,,45.13,1,1,1,1,1262,2,2
EbookFoundation/free-programming-books,10443,merged,2023-10-17T16:39:29Z,2023-11-15T02:54:35Z,2023-11-15T02:54:35Z,682.25,4,1,1,0,881,2,1
EbookFoundation/free-programming-books,10442,closed,2023-10-17T16:10:25Z,2023-10-18T17:06:51Z,,24.94,4,1,3,0,860,5,3
EbookFoundation/free-programming-books,10441,closed,2023-10-17T15:54:39Z,2023-11-21T22:39:42Z,,846.75,1,1,1,0,1272,2,2
EbookFoundation/free-programming-books,10438,closed,2023-10-17T15:18:00Z,2023-11-15T02:46:47Z,,683.48,1,1,1,0,1005,1,1
EbookFoundation/free-programming-books,10437,merged,2023-10-17T15:14:07Z,2023-11-21T22:53:04Z,2023-11-21T22:53:04Z,847.65,11,2,7,0,1877,4,2
EbookFoundation/free-programming-books,10435,closed,2023-10-17T14:48:33Z,2023-11-15T02:44:47Z,,683.94,1,1,3,0,28,3,3
EbookFoundation/free-programming-books,10433,merged,2023-10-17T13:56:09Z,2023-11-15T00:18:14Z,2023-11-15T00:18:14Z,682.37,1,1,6,0,1148,0,0
EbookFoundation/free-programming-books,10432,merged,2023-10-17T11:56:56Z,2023-10-18T17:15:08Z,2023-10-18T17:15:08Z,29.3,2,1,4,0,1465,3,2
EbookFoundation/free-programming-books,10428,merged,2023-10-17T10:00:52Z,2023-10-18T16:56:56Z,2023-10-18T16:56:56Z,30.93,1,1,1,0,958,1,1
EbookFoundation/free-programming-books,10425,closed,2023-10-17T06:59:56Z,2023-10-21T13:44:29Z,,102.74,1,1,1,0,1107,0,0
EbookFoundation/free-programming-books,10421,merged,2023-10-17T06:40:30Z,2023-11-15T00:10:43Z,2023-11-15T00:10:43Z,689.5,1,1,1,0,989,3,2
EbookFoundation/free-programming-books,10419,merged,2023-10-17T06:20:17Z,2023-10-19T21:59:32Z,2023-10-19T21:59:32Z,63.65,6,1,12,1,1030,9,2
EbookFoundation/free-programming-books,10418,closed,2023-10-17T05:59:11Z,2023-10-18T16:43:17Z,,34.73,4,1,7,0,1121,4,2
EbookFoundation/free-programming-books,10417,merged,2023-10-17T04:40:40Z,2023-11-20T22:19:23Z,2023-11-20T22:19:23Z,833.65,2,2,33,0,848,8,2
EbookFoundation/free-programming-books,10415,merged,2023-10-17T04:08:43Z,2023-10-21T01:30:41Z,2023-10-21T01:30:41Z,93.37,7,2,6,0,960,1,1
EbookFoundation/free-programming-books,10413,closed,2023-10-17T03:59:39Z,2023-11-21T22:28:44Z,,858.48,4,1,1,0,1055,3,3
EbookFoundation/free-programming-books,10412,merged,2023-10-17T03:59:26Z,2023-10-18T16:44:13Z,2023-10-18T16:44:13Z,36.75,1,1,1,1,411,0,0
EbookFoundation/free-programming-books,10411,closed,2023-10-17T03:58:24Z,2023-10-18T17:45:16Z,,37.78,3,0,0,0,1514,0,0
EbookFoundation/free-programming-books,10410,merged,2023-10-17T03:54:55Z,2023-10-23T02:22:28Z,2023-10-23T02:22:28Z,142.46,2,1,1,0,1079,2,2
EbookFoundation/free-programming-books,10409,merged,2023-10-17T03:47:00Z,2023-11-15T00:19:36Z,2023-11-15T00:19:36Z,692.54,3,3,3,0,1046,3,2
EbookFoundation/free-programming-books,10408,merged,2023-10-17T03:43:01Z,2023-10-18T16:43:07Z,2023-10-18T16:43:07Z,37.0,1,1,6,0,1233,0,0
EbookFoundation/free-programming-books,10407,closed,2023-10-17T03:29:38Z,2023-10-18T16:42:33Z,,37.22,2,1,6,0,1192,4,2
EbookFoundation/free-programming-books,10406,merged,2023-10-17T03:19:41Z,2023-10-18T16:42:30Z,2023-10-18T16:42:30Z,37.38,1,1,1,0,1202,0,0
EbookFoundation/free-programming-books,10405,merged,2023-10-17T02:35:05Z,2023-10-18T16:43:44Z,2023-10-18T16:43:44Z,38.14,1,1,1,1,428,1,1
EbookFoundation/free-programming-books,10393,merged,2023-10-16T15:48:24Z,2024-01-03T16:39:24Z,2024-01-03T16:39:24Z,1896.85,27,2,59,58,540,7,3
EbookFoundation/free-programming-books,10387,closed,2023-10-16T14:12:38Z,2023-10-20T15:26:55Z,,97.24,2,2,2,0,949,0,0
EbookFoundation/free-programming-books,10385,merged,2023-10-16T13:54:05Z,2023-10-18T03:32:02Z,2023-10-18T03:32:02Z,37.63,2,1,16,0,989,4,2
EbookFoundation/free-programming-books,10384,closed,2023-10-16T13:43:41Z,2023-10-20T15:25:32Z,,97.7,3,1,1,0,1062,5,2
EbookFoundation/free-programming-books,10380,merged,2023-10-16T12:07:39Z,2023-11-14T23:48:19Z,2023-11-14T23:48:19Z,707.68,6,1,1,0,999,6,3
EbookFoundation/free-programming-books,10379,closed,2023-10-16T10:36:18Z,2023-10-16T13:28:16Z,,2.87,1,1,3,0,1040,0,0
EbookFoundation/free-programming-books,10378,closed,2023-10-16T10:28:01Z,2023-10-20T15:17:12Z,,100.82,3,1,2,0,991,0,0
